X,y
672.1355474058786,451715.1324457435
122.03823484477883,14867.46634152437
277.38118298113267,76885.70503377897
281.8547747733999,79425.87249338857
555.2008115994623,308337.98822234716
743.946292572677,553433.2314198017
325.3996981592677,105974.847888485
586.2298320167972,343602.70147528383
939.4989415641891,882608.0541618939
27.09599250348349,683.8656814848514
703.6578593800236,495131.50212742545
906.4721109645469,821667.2454854326
730.8674752036443,534196.8926580097
574.4731131799119,330010.84853549366
522.2432600548044,272713.334843512
51.82353682242691,2667.0373111808494
385.09772860192527,148216.83137066822
139.77237662628949,19571.13664013415
649.2103021160635,421463.83735562535
492.62510429085916,242761.4492178521
917.3135754622427,841433.6072727784
518.8380571260722,269142.4429871218
524.3902693275801,274981.17249588965
293.5918442644934,86265.1755863339
84.13996499504883,7100.80658745729
632.3058305935795,399854.28626905044
403.482866212397,162781.56902841516
163.6559428657045,26857.144139315496
902.5529066795667,814671.3494700519
336.6042781939206,113388.78829101197
73.79656473539886,5529.5615860878
4.632023004602859,90.19945807257933
846.4522917345182,716471.2984951091
249.29222914887495,62238.95088030198
589.9176868546331,347928.6323654984
806.834739267264,651024.9672664129
950.7143064099162,903790.9251945524
914.298806560499,835951.8326619416
106.5982531337718,11366.959253116771
212.96416150891073,45353.886388201085
863.1034258755935,744957.6699092287
9.197051616629647,26.667523979322873
965.6320330745593,932496.8155266802
149.91742734877377,22493.603298215672
949.799913291924,902064.7069590376
887.7041827582998,787985.5710407033
111.19748230615134,12324.696342828354
961.1905638239142,923832.4862297893
713.244787222995,508678.21163854847
97.83416065100148,9624.055710086346
896.3358185211198,803493.965366522
350.587558806597,122959.11409674116
615.8500980522165,379214.0260012737
229.2513952326415,52601.881447424465
953.9285770025874,909951.0450219845
212.33911067827614,45024.06049485019
695.974206093698,484376.05971874774
168.93506307216455,28572.951828763176
177.4395437797228,31512.987152758786
913.2405525564712,834021.3405219401
320.78006497173584,102823.57382472484
13.094456588333635,177.12831387064236
272.1451372299627,74031.84324982851
593.5924535540487,352454.8112728125
54.76163882203133,2999.8767718583795
584.3143119231003,341431.68315936794
334.2438908169608,111800.97677492897
684.7311725538792,468817.47919398494
452.43951613269337,204623.35621795087
370.1587002554444,137124.57689273052
392.2440450997323,153727.69485945575
156.15259736619035,24368.863593700607
136.37147558676978,18619.026262200263
571.6126894698998,326824.56198822963
241.8522909004517,58420.9918586908
251.79905890695275,63281.55405341341
481.1401018548175,231473.92469784798
992.9647961193003,985918.6042813091
257.90282704493984,66452.65328595768
613.4151959357898,376297.63153516996
45.227288910538064,2094.723782121109
527.7011090862999,278529.84398053464
704.0797680992235,495736.3485457089
36.54966784809488,1288.1220908385926
543.5528611139886,295526.8750016166
851.136671516857,724453.5947569243
139.49386065204183,19432.734923200394
962.6484146779251,926694.5675762127
118.81791626807193,14199.117057442978
367.7831327192532,135200.41749285426
798.2951789667752,637273.9150580461
383.1385282494975,146714.31629876915
897.2157579533267,804962.0637368888
803.4809303848485,645703.5931124188
736.4442356247229,542384.7674652454
573.4378881232861,328847.00063200155
620.1325978015367,384594.8957621278
433.85164923797305,188170.10330087267
821.2573046720129,674524.9071383337
795.1861947687037,632308.1322434397
986.5152487929797,973271.009793949
417.411003148779,174216.55663792236
237.22679173599448,56211.70911995511
270.74467314355377,73318.96785143887
107.89142699330445,11699.979682323949
94.4429607559284,8887.524748961356
637.5574713552131,406496.25212035276
56.30327568183735,3198.5080064642407
355.97267865126156,126707.01382611616
712.1792213475359,507149.1623186877
285.7120862818607,81633.10042094637
896.0912999234932,802959.9508579596
873.5786241067772,763121.3464187243
611.8528947223795,374410.878970454
532.5894325515859,283687.6227335117
198.7156815341724,39460.148231632615
410.38292303562974,168443.3399285339
809.3611554785136,655034.2018624393
775.5276166950106,601444.2952294769
700.96913145912,491420.1103621868
314.35598107632666,98795.21086633393
